???Bangkok Chain Hospital PLC (BCH) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,13.60,21.10,13.30,20.40,"21,634,873"
12/31/2020,17.10,17.20,10.00,13.60,???
12/31/2019,16.70,18.50,14.20,17.10,???
12/31/2018,16.20,21.10,14.90,16.70,???
12/29/2017,14.80,17.30,11.80,16.20,"8,944,422"
12/30/2016,9.10,15.20,7.95,14.80,"10,574,994"
12/31/2015,7.90,9.35,6.20,9.10,"2,535,828"
12/31/2014,6.05,10.90,5.50,7.90,"5,294,232"
12/31/2013,7.24,10.96,5.90,6.05,"6,292,515"
12/31/2012,5.48,8.80,5.36,7.24,"6,658,917"
12/30/2011,4.23,5.80,4.07,5.48,"6,869,546"
