???Sonic Interfreight PCL (SONIC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,1.52,4.86,1.45,4.58,"26,942,911"
12/31/2020,1.03,1.71,0.75,1.52,???
12/31/2019,1.34,1.53,0.98,1.03,???
12/31/2018,2.14,2.22,1.22,1.34,???
10/19/2018,2.14,2.22,1.84,1.84,"398,452,400"
