???Goodyear (Thailand) PCL (GYT) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,239.00,260.00,231.00,252.00,"0,146"
12/31/2020,294.00,294.00,185.00,239.00,"0,187"
12/31/2019,368.00,408.00,275.00,294.00,"0,225"
12/31/2018,408.00,424.00,360.00,368.00,"0,464"
12/29/2017,436.00,498.00,400.00,408.00,"0,422"
12/30/2016,430.00,490.00,410.00,436.00,"0,382"
12/31/2015,412.00,436.00,383.00,430.00,"0,321"
12/31/2014,420.00,468.00,390.00,412.00,"0,328"
12/31/2013,386.00,500.00,386.00,420.00,"0,960"
12/31/2012,350.00,428.00,302.00,386.00,"0,669"
12/30/2011,400.00,404.00,315.00,350.00,"0,645"
