???Union Pioneer PCL (UPF) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,70.00,97.00,66.00,68.25,"21,846"
12/31/2020,37.00,72.00,27.25,70.00,???
12/31/2019,64.75,67.50,31.50,37.00,???
12/31/2018,80.50,88.00,62.50,64.75,"0,457"
12/29/2017,68.00,91.00,68.00,80.50,"2,460"
12/30/2016,54.00,70.00,52.00,68.00,"1,134"
12/31/2015,54.00,58.00,35.75,54.00,"0,350"
12/31/2014,59.00,61.00,50.00,54.00,"0,603"
12/31/2013,56.00,79.00,56.00,59.00,"2,115"
12/31/2012,60.00,69.00,54.00,56.00,"0,749"
12/30/2011,74.00,77.25,60.00,60.00,"0,980"
