???Krungthai Card PCL (KTC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,59.50,90.25,57.25,72.50,"17,304,785"
12/31/2020,39.50,61.00,23.30,59.50,???
12/31/2019,30.50,48.25,26.75,39.50,???
12/31/2018,18.60,38.20,16.80,30.50,???
12/29/2017,13.80,18.65,9.50,18.60,"13,007,635"
12/30/2016,9.65,15.65,7.90,13.80,"9,145,615"
12/31/2015,6.40,11.10,6.15,9.65,"9,453,011"
12/31/2014,2.98,7.55,2.60,6.40,"8,293,244"
12/31/2013,3.10,5.15,2.90,2.98,"14,813,344"
12/31/2012,1.10,3.20,1.10,3.10,"43,630,767"
12/30/2011,1.24,1.98,0.95,1.10,"22,257,215"
