???Christiani & Nielsen (Thai) PCL (CNT) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,1.23,2.50,1.21,2.22,"1,389,921"
12/31/2020,1.48,1.56,0.70,1.23,???
12/31/2019,1.92,2.30,1.42,1.48,???
12/31/2018,3.42,3.50,1.91,1.92,???
12/29/2017,3.90,4.76,3.28,3.42,"930,417"
12/30/2016,3.18,4.56,2.96,3.90,"2,079,429"
12/31/2015,4.44,6.00,3.00,3.18,"840,565"
12/31/2014,5.25,6.65,4.22,4.44,"1,261,589"
12/31/2013,5.00,12.50,5.00,5.25,"10,778,675"
12/31/2012,1.89,6.10,1.85,5.00,"4,437,181"
12/30/2011,2.10,2.82,1.44,1.89,"8,325,429"
