???The Brooker Group PLC (BROOK) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.38,1.04,0.37,0.76,"96,982,364"
12/31/2020,0.40,0.44,0.31,0.38,???
12/31/2019,0.40,0.52,0.37,0.40,???
12/31/2018,0.69,0.75,0.37,0.40,???
12/29/2017,0.75,0.89,0.67,0.69,"8,938,543"
12/30/2016,0.57,0.84,0.54,0.75,"13,518,085"
12/31/2015,0.71,1.16,0.53,0.57,"8,669,545"
12/31/2014,0.45,0.94,0.38,0.71,"9,788,994"
12/31/2013,0.66,1.11,0.41,0.45,"22,509,646"
12/31/2012,0.18,0.76,0.18,0.66,"14,654,959"
12/30/2011,0.23,0.30,0.16,0.18,"32,811,891"
