???Trc Construction PCL (TRC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.10,0.17,0.08,0.15,"27,446,297"
12/31/2020,0.12,0.19,0.05,0.10,???
12/31/2019,0.34,0.43,0.12,0.12,???
12/31/2018,0.85,0.87,0.32,0.34,???
12/29/2017,1.01,1.20,0.81,0.85,"30,228,499"
12/30/2016,1.24,1.45,0.75,1.01,"69,127,881"
12/31/2015,0.52,1.60,0.51,1.24,"131,441,929"
12/31/2014,0.37,0.61,0.31,0.52,"56,435,468"
12/31/2013,0.46,0.98,0.35,0.37,"173,969,000"
12/31/2012,0.20,0.49,0.19,0.46,"95,066,672"
12/30/2011,0.26,0.31,0.15,0.20,"44,301,836"
