???GFPT PCL (GFPT) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,14.20,14.60,10.50,10.90,"4,606,410"
12/31/2020,12.30,14.70,7.25,14.20,???
12/31/2019,12.00,18.80,11.70,12.30,???
12/31/2018,14.10,15.60,11.20,12.00,???
12/29/2017,14.70,22.10,13.50,14.10,"4,427,227"
12/30/2016,9.85,16.20,9.50,14.70,"4,130,089"
12/31/2015,17.80,17.80,8.20,9.85,"2,181,316"
12/31/2014,12.80,21.40,11.10,17.80,"3,735,600"
12/31/2013,8.05,13.00,7.30,12.80,"3,259,396"
12/31/2012,10.30,11.30,7.00,8.05,"2,864,342"
12/30/2011,8.20,12.10,7.90,10.30,"5,769,564"
