???Sub Sri Thai PCL (SST) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,2.21,4.50,2.13,4.40,"130,129"
12/31/2020,3.34,3.34,2.02,2.21,???
12/31/2019,3.62,4.50,3.13,3.34,"64,987"
12/31/2018,7.53,7.53,3.45,3.62,???
12/29/2017,9.05,12.02,6.97,7.53,"967,700"
12/30/2016,7.08,10.02,6.68,9.05,"722,353"
12/31/2015,11.99,14.98,6.51,7.08,"1,089,459"
12/31/2014,5.26,17.21,4.90,11.99,"3,824,749"
12/31/2013,4.31,8.50,3.27,5.26,"1,911,256"
12/31/2012,2.67,7.00,2.67,4.31,"13,050,754"
12/30/2011,2.13,3.16,1.65,2.67,"1,124,529"
