???Hana Microelectronics PCL (HANA) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,39.75,70.50,39.25,63.75,"16,482,686"
12/31/2020,34.50,54.25,18.10,39.75,???
12/31/2019,33.00,36.50,23.40,34.50,???
12/31/2018,44.50,47.25,30.25,33.00,???
12/29/2017,39.50,55.75,38.00,44.50,"3,907,948"
12/30/2016,35.00,39.75,27.00,39.50,"1,190,078"
12/31/2015,38.00,47.50,24.50,35.00,"1,270,720"
12/31/2014,25.25,48.50,24.30,38.00,"1,241,519"
12/31/2013,22.80,26.25,18.60,25.25,"488,061"
12/31/2012,18.90,23.30,17.40,22.80,"738,108"
12/30/2011,25.50,28.00,15.20,18.90,"1,057,247"
