???Crown Seal PLC (CSC) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,52.50,55.00,50.25,53.00,"25,526"
12/31/2020,52.25,57.50,39.00,52.50,???
12/31/2019,40.50,53.00,39.75,52.25,???
12/31/2018,52.25,54.25,39.75,40.50,???
12/29/2017,58.25,63.75,51.00,52.25,"11,106"
12/30/2016,51.50,62.50,50.00,58.25,"20,216"
12/31/2015,51.50,59.75,49.00,51.50,"10,000"
12/31/2014,54.50,62.50,48.00,51.50,"41,461"
12/31/2013,57.00,74.75,51.50,54.50,"64,260"
12/31/2012,30.00,60.75,30.00,57.00,"182,873"
12/30/2011,31.50,35.25,26.25,30.00,"23,544"
