???United Power of Asia PCL (UPA) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.21,0.40,0.20,0.36,"140,311,551"
12/31/2020,0.19,0.30,0.09,0.21,???
12/31/2019,0.31,0.40,0.16,0.19,???
12/31/2018,0.42,0.52,0.27,0.31,???
12/29/2017,0.50,0.60,0.40,0.42,"7,491,175"
12/30/2016,1.01,1.12,0.38,0.50,"19,557,822"
12/31/2015,4.86,5.89,0.78,1.01,"44,373,331"
12/31/2014,0.75,8.68,0.67,4.86,"33,417,477"
12/31/2013,0.71,1.47,0.64,0.75,"15,457,122"
12/31/2012,0.61,0.83,0.56,0.71,"7,078,645"
12/30/2011,1.07,1.28,0.57,0.61,"7,845,758"
