???Grand Canal Land PCL (GLAND) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,2.18,2.52,2.02,2.14,"107,375"
12/31/2020,2.48,2.90,1.92,2.18,???
12/31/2019,3.12,3.12,2.22,2.48,???
12/31/2018,1.87,4.02,1.78,3.12,???
12/29/2017,2.50,2.90,1.82,1.87,"1,564,961"
12/30/2016,2.84,3.08,2.00,2.50,"599,684"
12/31/2015,3.12,3.54,1.95,2.84,"610,591"
12/31/2014,2.74,4.22,2.54,3.12,"2,996,300"
12/31/2013,3.33,5.45,2.28,2.74,"3,199,537"
12/31/2012,2.02,4.79,2.00,3.33,"941,094"
12/30/2011,1.67,2.67,1.64,2.02,"322,001"
