???Thai Sugar Terminal PCL (TSTE) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,6.75,8.55,6.35,7.00,"26,352"
12/31/2020,6.95,7.50,5.30,6.75,???
12/31/2019,7.00,7.75,5.55,6.95,???
12/31/2018,7.30,8.40,5.55,7.00,???
12/29/2017,7.50,10.20,5.65,7.30,"3,239"
12/30/2016,9.48,11.19,7.00,7.50,"7,811"
12/31/2015,5.43,16.44,5.43,9.48,"15,318"
12/31/2014,3.65,5.66,3.50,5.43,"12,693"
12/31/2013,4.83,5.00,2.87,3.65,"12,705"
12/31/2012,2.80,7.02,2.78,4.83,"70,902"
12/30/2011,2.43,2.88,2.33,2.80,"41,259"
