???CH. Karnchang PCL (CK) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,16.60,20.70,14.90,20.00,"11,363,351"
12/31/2020,19.00,22.60,11.50,16.60,???
12/31/2019,25.00,29.75,17.70,19.00,???
12/31/2018,26.50,29.00,23.30,25.00,???
12/29/2017,31.00,31.75,25.25,26.50,"9,273,875"
12/30/2016,28.50,34.50,22.00,31.00,"15,109,353"
12/31/2015,25.25,30.00,23.50,28.50,"9,838,976"
12/31/2014,15.12,28.75,12.98,25.25,"25,123,561"
12/31/2013,13.07,28.78,13.07,15.12,"42,692,982"
12/31/2012,7.37,13.46,6.54,13.07,"9,407,961"
12/30/2011,9.37,9.61,5.41,7.37,"6,528,181"
