???Begistics PCL (B) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.41,0.85,0.40,0.81,"52,292,336"
12/31/2020,0.22,0.47,0.13,0.41,???
12/31/2019,0.33,0.55,0.20,0.22,???
12/31/2018,0.73,0.90,0.29,0.33,???
12/29/2017,0.78,1.14,0.07,0.73,"9,489,553"
12/30/2016,1.86,1.86,0.59,0.78,"1,664,883"
12/31/2015,3.93,5.21,1.18,1.86,"8,606,566"
12/31/2014,1.94,5.75,1.59,3.93,"18,654,596"
12/31/2013,2.16,6.72,1.57,1.94,"19,695,057"
12/31/2012,0.91,2.68,0.85,2.16,"6,736,442"
12/30/2011,1.17,1.51,0.77,0.91,"1,866,119"
