???Unique Engineering and Construction PCL (UNIQ) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,4.62,8.90,4.36,8.40,"5,922,007"
12/31/2020,7.20,8.15,3.14,4.62,???
12/31/2019,9.60,12.50,7.05,7.20,???
12/31/2018,16.30,17.10,9.10,9.60,???
12/29/2017,19.80,21.10,15.50,16.30,"7,118,562"
12/30/2016,21.50,21.90,13.40,19.80,"8,083,747"
12/31/2015,11.50,22.70,11.50,21.50,"7,649,211"
12/31/2014,6.40,13.30,5.80,11.50,"10,178,908"
12/31/2013,3.86,12.10,3.86,6.40,"13,123,611"
12/31/2012,2.06,4.18,1.62,3.86,"5,385,922"
12/30/2011,3.92,4.00,1.65,2.06,"1,409,708"
