???Ekarat Engineering PCL (AKR) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.54,1.24,0.53,1.05,"26,269,109"
12/31/2020,0.60,0.68,0.30,0.54,???
12/31/2019,0.79,0.97,0.59,0.60,???
12/31/2018,1.06,1.77,0.79,0.79,???
12/29/2017,1.18,1.27,0.96,1.06,"2,218,727"
12/30/2016,1.37,1.53,0.94,1.18,"3,621,505"
12/31/2015,2.50,3.22,1.26,1.37,"24,485,766"
12/31/2014,1.08,2.96,0.91,2.50,"56,952,521"
12/31/2013,1.05,2.38,1.00,1.08,"22,502,249"
12/31/2012,0.53,1.14,0.53,1.05,"17,917,457"
12/30/2011,0.84,1.02,0.49,0.53,"16,497,078"
