???2S Metal PCL (2S) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,3.78,7.10,3.65,5.80,"1,627,677"
12/31/2020,1.80,3.87,1.35,3.78,???
12/31/2019,2.07,2.32,1.47,1.80,???
12/31/2018,4.00,4.00,1.89,2.07,???
12/29/2017,4.11,5.82,3.15,4.00,"5,645,414"
12/30/2016,1.54,4.80,1.50,4.11,"2,996,205"
12/31/2015,2.29,2.93,1.44,1.54,"367,927"
12/31/2014,1.40,4.05,1.30,2.29,"3,083,828"
12/31/2013,1.45,1.86,1.25,1.40,"119,456"
12/31/2012,1.38,1.60,1.37,1.45,"78,459"
12/30/2011,1.50,1.72,1.21,1.38,"250,306"
