???Salee Industry PCL (SALEE) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.70,1.36,0.66,1.32,"5,191,012"
12/31/2020,0.90,0.90,0.56,0.70,???
12/31/2019,1.00,1.19,0.80,0.90,"372,108"
12/31/2018,1.14,1.45,0.94,1.00,???
12/29/2017,2.14,2.42,1.09,1.14,"4,257,897"
12/30/2016,0.91,2.22,0.88,2.14,"11,995,711"
12/31/2015,1.43,2.10,0.79,0.91,"10,933,574"
12/31/2014,1.61,1.86,1.18,1.43,"598,505"
12/31/2013,1.16,2.45,1.14,1.61,"2,519,095"
12/31/2012,0.49,1.61,0.49,1.16,"2,824,488"
12/30/2011,0.59,0.63,0.49,0.49,"1,038,456"
