???Raja Ferry Port PCL (RP) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,1.23,2.62,1.19,2.28,"412,412"
12/31/2020,1.44,1.86,0.64,1.23,???
12/31/2019,2.29,2.72,1.41,1.44,???
12/31/2018,4.20,4.95,2.27,2.29,???
12/29/2017,6.69,7.66,4.15,4.20,"802,475"
12/30/2016,5.88,9.48,5.33,6.69,"4,827,593"
12/31/2015,13.54,15.58,5.50,5.88,"17,329,184"
11/12/2015,13.54,15.41,12.95,14.81,"224,288,544"
