???Interhides PCL (IHL) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,3.54,5.10,3.44,4.64,"7,048,759"
12/31/2020,3.68,4.16,2.00,3.54,???
12/31/2019,7.75,8.40,3.36,3.68,???
12/31/2018,10.10,12.70,7.55,7.75,???
12/29/2017,6.05,12.10,5.55,10.10,"2,609,995"
12/30/2016,6.00,9.17,5.00,6.05,"779,738"
12/31/2015,5.87,7.59,5.74,6.00,"211,388"
12/31/2014,5.10,6.81,4.71,5.87,"108,583"
12/31/2013,6.68,7.29,4.89,5.10,"402,304"
12/31/2012,3.95,7.14,3.92,6.68,"1,679,775"
12/30/2011,6.80,6.92,2.88,3.95,"1,455,935"
