???Tong Hua Holdings PCL (TH) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.49,2.42,0.46,2.26,"10,882,531"
12/31/2020,0.61,0.62,0.40,0.49,???
12/31/2019,0.70,0.81,0.59,0.61,???
12/31/2018,0.68,0.97,0.58,0.70,???
12/29/2017,0.80,0.92,0.67,0.68,"1,442,902"
12/30/2016,0.82,0.94,0.58,0.80,"1,710,204"
12/31/2015,2.03,3.15,0.70,0.82,"9,840,297"
12/31/2014,1.09,2.95,0.85,2.03,"18,845,299"
12/31/2013,4.58,5.17,1.08,1.09,"7,467,048"
12/31/2012,0.26,6.74,0.26,4.58,"5,258,906"
12/30/2011,0.32,0.51,0.25,0.26,"4,125,686"
