???Panjawattana Plastic PCL (PJW) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,1.51,5.60,1.50,5.35,"8,224,888"
12/31/2020,1.23,1.55,0.88,1.51,???
12/31/2019,1.45,1.99,1.04,1.23,???
12/31/2018,2.38,2.44,1.39,1.45,???
12/29/2017,3.12,3.64,2.26,2.38,"2,280,332"
12/30/2016,2.38,3.80,2.16,3.12,"4,587,042"
12/31/2015,3.38,4.13,1.54,2.38,"814,233"
12/31/2014,3.21,3.94,2.98,3.38,"823,969"
12/31/2013,4.79,6.11,3.19,3.21,"2,847,743"
12/31/2012,4.33,5.48,3.56,4.79,"11,941,558"
02/28/2012,4.33,4.38,4.06,4.08,"218,647,000"
