???Union Plastic PCL (UP) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,16.90,22.10,12.10,18.10,"5,564"
12/31/2020,14.00,23.70,11.40,16.90,"1,389"
12/31/2019,24.50,28.50,13.30,14.00,"0,640"
12/31/2018,28.00,34.00,19.40,24.50,"1,007"
12/29/2017,25.75,34.00,23.00,28.00,"1,137"
12/30/2016,24.40,33.75,20.00,25.75,"1,892"
12/31/2015,36.25,40.25,22.10,24.40,"2,859"
12/31/2014,39.00,45.50,30.00,36.25,"2,041"
12/31/2013,39.00,53.00,38.00,39.00,"4,385"
12/31/2012,25.50,43.00,24.50,39.00,"2,906"
12/30/2011,21.20,27.00,20.30,25.50,"3,722"
