???Dimet (Siam) PCL (DIMET) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.11,0.45,0.10,0.29,"40,503,889"
12/31/2020,0.20,0.41,0.10,0.11,???
12/31/2019,0.41,0.48,0.19,0.20,???
12/31/2018,0.63,0.89,0.38,0.41,???
12/29/2017,0.92,1.37,0.61,0.63,"9,200,362"
12/30/2016,2.04,2.45,0.70,0.92,"6,665,832"
12/31/2015,4.90,5.65,1.72,2.04,"4,757,089"
12/31/2014,0.44,7.24,0.35,4.90,"11,391,817"
12/31/2013,0.56,0.64,0.41,0.44,"1,339,157"
12/31/2012,0.40,0.89,0.38,0.56,"8,069,463"
12/30/2011,0.25,0.64,0.21,0.40,"6,142,479"
