???Saha Pathana Inter-Holding PCL (SPI) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,71.00,72.00,59.50,60.25,"9,337"
12/31/2020,70.00,71.00,55.50,71.00,???
12/31/2019,74.00,74.00,60.00,70.00,???
12/31/2018,75.00,85.25,62.75,74.00,???
12/29/2017,33.00,77.00,28.25,75.00,"38,300"
12/30/2016,24.20,37.50,17.50,33.00,"13,123"
12/31/2015,24.50,26.25,23.00,24.20,"6,454"
12/31/2014,23.00,26.50,21.10,24.50,"12,124"
12/31/2013,29.75,30.25,22.00,23.00,"18,732"
12/31/2012,23.20,35.25,22.00,29.75,"13,959"
12/30/2011,19.30,23.50,18.20,23.20,"11,462"
