???PRG Corp PCL (PRG) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,10.90,12.80,10.30,11.60,"9,832"
12/31/2020,12.50,15.10,8.00,10.90,???
12/31/2019,13.40,14.30,11.80,12.50,"2,806"
12/31/2018,14.50,15.00,9.90,13.40,"1,931"
12/29/2017,12.30,17.00,11.60,14.50,"1,550"
12/30/2016,12.70,15.30,10.00,12.30,"1,356"
12/31/2015,12.30,15.00,11.00,12.70,"1,306"
12/31/2014,12.00,16.70,9.30,12.30,"0,779"
12/31/2013,8.23,14.50,7.85,12.00,"23,431"
12/31/2012,7.60,10.00,6.80,8.23,"18,645"
12/30/2011,7.00,8.90,6.60,7.60,"23,280"
