???AIRA Factoring PCL (AF) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.71,0.89,0.67,0.76,"1,023,111"
12/31/2020,0.65,0.74,0.50,0.71,???
12/31/2019,0.65,0.83,0.59,0.65,???
12/31/2018,0.88,1.00,0.64,0.65,???
12/29/2017,0.55,0.90,0.54,0.88,"4,174,928"
12/30/2016,0.53,0.68,0.44,0.55,"1,395,784"
12/31/2015,0.50,0.88,0.44,0.53,"3,592,999"
12/31/2014,0.51,0.52,0.33,0.50,"279,306"
12/31/2013,0.46,0.57,0.46,0.51,"429,015"
12/31/2012,0.52,0.60,0.43,0.46,"148,764"
12/30/2011,0.42,0.69,0.33,0.52,"5,575,118"
