???Asian Phytoceuticals PCL (APCO) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,3.76,4.64,3.52,3.84,"569,089"
12/31/2020,3.24,5.40,2.98,3.76,???
12/31/2019,4.00,4.50,2.68,3.24,???
12/31/2018,6.00,6.15,3.04,4.00,???
12/29/2017,8.15,8.45,5.85,6.00,"609,445"
12/30/2016,7.64,8.80,4.68,8.15,"1,076,666"
12/31/2015,12.04,15.37,6.67,7.64,"1,489,254"
12/31/2014,3.39,16.11,3.22,12.04,"2,601,636"
12/31/2013,2.72,4.76,2.22,3.39,"3,394,863"
12/31/2012,2.65,3.26,1.90,2.72,"13,088,475"
12/30/2011,1.04,2.67,0.95,2.67,"71,618,109"
11/04/2011,1.04,1.09,0.95,1.00,"303,388,075"
