???Thoresen Thai Agencies PCL (TTA) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,5.65,18.60,5.30,17.70,"40,183,147"
12/31/2020,4.44,5.80,1.85,5.65,???
12/31/2019,5.20,6.90,4.22,4.44,???
12/31/2018,8.95,9.25,5.05,5.20,???
12/29/2017,9.10,10.90,8.50,8.95,"7,820,757"
12/30/2016,7.75,10.60,6.50,9.10,"10,549,349"
12/31/2015,16.90,18.50,7.40,7.75,"7,957,375"
12/31/2014,16.63,24.90,15.00,16.90,"21,403,786"
12/31/2013,14.68,18.74,13.28,16.63,"9,675,820"
12/31/2012,17.42,18.39,12.10,14.68,"4,140,687"
12/30/2011,17.01,19.05,10.63,16.10,"12,866,653"
