???Lanna Resources PCL (LANNA) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,7.70,14.80,7.10,14.10,"782,836"
12/31/2020,7.70,8.55,4.58,7.70,???
12/31/2019,11.70,12.50,7.35,7.70,???
12/31/2018,18.00,19.80,11.40,11.70,???
12/29/2017,13.60,19.50,11.50,18.00,"1,128,680"
12/30/2016,9.05,15.40,8.70,13.60,"774,621"
12/31/2015,11.60,13.60,8.75,9.05,"105,337"
12/31/2014,11.60,15.30,10.70,11.60,"441,169"
12/31/2013,15.40,17.50,10.30,11.60,"953,274"
12/31/2012,15.40,20.17,14.67,15.40,"1,704,471"
12/30/2011,12.73,20.50,12.73,15.40,"4,046,356"
