???Quality Houses PCL (QH) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,2.32,2.58,2.20,2.36,"34,155,482"
12/31/2020,2.56,2.66,1.72,2.32,???
12/31/2019,2.62,3.18,2.48,2.56,???
12/31/2018,3.24,3.70,2.58,2.62,???
12/29/2017,2.58,3.28,2.36,3.24,"36,867,789"
12/30/2016,2.30,2.88,2.12,2.58,"40,973,194"
12/31/2015,3.14,3.62,2.04,2.30,"38,641,704"
12/31/2014,2.26,3.84,1.95,3.14,"43,317,942"
12/31/2013,1.83,4.20,1.83,2.26,"160,428,313"
12/31/2012,1.18,1.97,1.18,1.83,"72,643,618"
12/30/2011,1.71,1.93,0.97,1.18,"60,704,563"
