???Jubilee Enterprise PCL (JUBILE) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,22.10,30.00,21.10,25.00,"221,141"
12/31/2020,18.70,23.00,11.80,22.10,???
12/31/2019,14.60,20.30,14.10,18.70,???
12/31/2018,24.40,27.50,14.20,14.60,???
12/29/2017,17.80,26.25,16.70,24.40,"168,765"
12/30/2016,18.20,20.70,15.00,17.80,"80,510"
12/31/2015,33.50,36.25,16.40,18.20,"121,968"
12/31/2014,23.50,44.00,22.10,33.50,"68,816"
12/31/2013,22.70,31.25,20.20,23.50,"111,295"
12/31/2012,10.80,29.50,10.80,22.70,"185,034"
12/30/2011,6.50,14.80,6.30,10.80,"306,051"
