???Inoue Rubber (Thailand) PCL (IRC) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,14.20,19.90,14.00,18.90,"114,182"
12/31/2020,15.50,15.90,9.75,14.20,???
12/31/2019,20.60,21.70,13.50,15.50,???
12/31/2018,23.80,24.40,20.00,20.60,???
12/29/2017,23.00,28.50,21.90,23.80,"42,424"
12/30/2016,19.10,23.30,18.40,23.00,"25,315"
12/31/2015,14.80,22.30,14.30,19.10,"44,095"
12/31/2014,15.00,18.60,14.10,14.80,"44,673"
12/31/2013,15.40,24.60,13.70,15.00,"70,727"
12/31/2012,10.40,18.00,10.10,15.40,"325,473"
12/30/2011,12.80,14.20,9.50,10.40,"82,539"
