???MDX PCL (MDX) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,2.50,6.90,2.46,5.65,"4,228,418"
12/31/2020,2.82,3.10,1.22,2.50,???
12/31/2019,3.74,4.74,2.78,2.82,???
12/31/2018,5.25,5.75,3.44,3.74,???
12/29/2017,5.80,7.10,4.96,5.25,"895,230"
12/30/2016,5.05,7.90,4.56,5.80,"2,258,471"
12/31/2015,9.75,12.30,4.98,5.05,"1,367,603"
12/31/2014,7.10,14.70,6.20,9.75,"5,955,667"
12/31/2013,6.95,24.40,6.90,7.10,"15,092,401"
12/31/2012,2.72,8.60,2.70,6.95,"14,679,885"
12/30/2011,4.50,4.54,1.80,2.72,"6,663,562"
