???Krungdhep Sophon PCL (KWC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,274.00,283.00,260.00,265.00,"0,246"
12/31/2020,308.00,308.00,240.00,274.00,"0,091"
12/31/2019,300.00,338.00,250.00,308.00,"0,159"
12/31/2018,265.00,330.00,246.00,300.00,"0,172"
12/29/2017,189.00,289.00,181.50,265.00,"0,129"
12/30/2016,210.00,227.00,180.50,189.00,"0,096"
12/31/2015,159.50,214.00,158.00,210.00,"0,620"
12/31/2014,200.00,220.00,158.00,159.50,"0,372"
12/31/2013,101.00,212.00,98.50,200.00,"0,405"
12/31/2012,70.00,105.00,68.50,101.00,"0,329"
12/30/2011,67.00,86.00,62.50,70.00,"0,816"
