???Principal Capital PCL (PRINC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,4.00,5.05,3.84,4.70,"5,199,094"
12/31/2020,4.88,4.90,2.44,4.00,???
12/31/2019,4.70,4.98,3.60,4.88,???
12/31/2018,4.98,6.70,4.54,4.70,???
12/29/2017,3.68,5.20,3.16,4.98,"2,396,506"
12/30/2016,3.60,4.02,2.22,3.68,"1,619,452"
12/31/2015,4.18,7.05,2.96,3.60,"4,321,664"
12/31/2014,2.64,5.20,2.48,4.18,"4,876,289"
12/31/2013,1.85,4.21,1.63,2.64,"3,551,823"
12/31/2012,1.07,2.21,0.95,1.85,"1,699,501"
12/30/2011,1.33,1.81,0.82,1.07,"1,835,806"
