???Senadevelopment PCL (SENA) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,3.44,4.66,3.34,4.22,"2,610,279"
12/31/2020,2.70,3.70,1.83,3.44,???
12/31/2019,3.28,3.74,2.60,2.70,???
12/31/2018,3.39,3.96,3.26,3.28,???
12/29/2017,3.10,3.65,2.92,3.39,"3,082,017"
12/30/2016,1.84,3.39,1.79,3.10,"8,046,731"
12/31/2015,2.22,3.81,1.76,1.84,"13,608,550"
12/31/2014,1.43,2.52,1.40,2.22,"2,032,256"
12/31/2013,2.31,3.02,1.42,1.43,"3,953,215"
12/31/2012,1.51,2.69,1.47,2.31,"6,177,992"
12/30/2011,1.39,1.81,1.31,1.51,"3,040,254"
