???Amarin Printing And Publishing PCL (AMARIN) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,4.22,6.45,4.02,6.15,"167,621"
12/31/2020,4.16,4.30,2.00,4.22,???
12/31/2019,4.76,5.70,3.30,4.16,???
12/31/2018,5.85,6.05,4.40,4.76,???
12/29/2017,5.57,6.20,3.84,5.85,"687,604"
12/30/2016,7.11,8.06,5.49,5.57,"927,217"
12/31/2015,8.22,10.91,6.95,7.11,"153,473"
12/31/2014,15.16,15.16,7.82,8.22,"94,014"
12/31/2013,13.94,24.97,12.93,15.16,"81,326"
12/31/2012,8.77,14.30,8.69,13.94,"171,694"
12/30/2011,8.91,9.84,8.12,8.77,"96,352"
