???CIMB Thai Bank PLC (CIMBT) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.60,1.00,0.57,0.90,"13,386,559"
12/31/2020,0.53,0.72,0.40,0.60,???
12/31/2019,0.77,0.83,0.49,0.53,???
12/31/2018,1.07,1.21,0.76,0.77,???
12/29/2017,1.22,1.53,1.04,1.07,"5,899,803"
12/30/2016,1.01,1.65,0.89,1.22,"3,286,942"
12/31/2015,1.71,2.02,0.97,1.01,"1,171,561"
12/31/2014,1.68,2.18,1.55,1.71,"2,760,850"
12/31/2013,2.23,2.50,1.59,1.68,"5,022,150"
12/31/2012,2.21,2.64,1.41,2.23,"14,403,993"
12/30/2011,2.48,2.62,1.59,2.21,"2,811,341"
