???Thaicom PCL (THCOM) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,8.55,12.50,7.90,11.80,"23,832,270"
12/31/2020,3.86,9.45,2.14,8.55,???
12/31/2019,6.05,8.70,3.66,3.86,???
12/31/2018,12.50,13.50,5.80,6.05,???
12/29/2017,19.40,22.90,11.60,12.50,"4,603,835"
12/30/2016,28.75,30.00,16.00,19.40,"4,694,819"
12/31/2015,34.75,40.50,24.10,28.75,"3,095,634"
12/31/2014,40.50,43.75,29.00,34.75,"3,772,355"
12/31/2013,23.10,41.50,22.80,40.50,"8,159,406"
12/31/2012,10.20,25.50,10.20,23.10,"17,558,725"
12/30/2011,6.35,11.90,5.35,10.20,"18,930,123"
