???Total Access Communication PCL (DTAC) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,33.25,35.75,30.25,31.25,"9,072,762"
12/31/2020,53.25,54.00,27.00,33.25,???
12/31/2019,43.25,65.25,38.25,53.25,???
12/31/2018,49.00,53.50,36.00,43.25,???
12/29/2017,37.75,59.75,37.75,49.00,"10,453,140"
12/30/2016,30.75,48.25,27.50,37.75,"17,675,934"
12/31/2015,96.50,96.75,27.75,30.75,"4,810,382"
12/31/2014,97.00,130.00,90.00,96.50,"3,427,174"
12/31/2013,88.25,133.00,82.50,97.00,"4,387,394"
12/31/2012,278.00,330.00,66.50,88.25,"6,332,898"
12/30/2011,42.25,318.00,38.25,69.50,"6,712,811"
