???Karmarts PCL (KAMART) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,3.96,4.68,3.82,4.26,"4,093,305"
12/31/2020,3.86,4.36,1.97,3.96,???
12/31/2019,3.40,6.35,3.38,3.86,???
12/31/2018,7.35,8.05,3.34,3.40,???
12/29/2017,9.23,10.20,7.25,7.35,"2,724,125"
12/30/2016,5.14,10.95,4.84,9.23,"6,259,270"
12/31/2015,4.50,6.56,3.75,5.14,"4,270,693"
12/31/2014,3.72,5.21,3.33,4.50,"2,889,854"
12/31/2013,5.25,9.23,3.26,3.72,"7,307,672"
12/31/2012,2.88,6.30,2.88,5.25,"20,467,832"
12/30/2011,0.31,3.12,0.26,2.88,"34,964,767"
