???Sansiri PCL (SIRI) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.81,1.52,0.78,1.41,"221,150,238"
12/31/2020,1.09,1.15,0.52,0.81,???
12/31/2019,1.18,1.55,1.03,1.09,???
12/31/2018,2.18,2.30,1.17,1.18,???
12/29/2017,1.66,2.48,1.66,2.18,"92,337,025"
12/30/2016,1.53,1.95,1.44,1.66,"63,757,608"
12/31/2015,1.70,2.12,1.48,1.53,"69,606,655"
12/31/2014,1.60,2.28,1.48,1.70,"99,484,626"
12/31/2013,3.15,4.83,1.54,1.60,"154,363,052"
12/31/2012,1.09,3.24,1.09,3.15,"105,718,149"
12/30/2011,1.08,1.28,0.91,1.09,"26,411,302"
