???Pranda Jewelry PCL (PDJ) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,1.34,2.98,1.22,2.90,"1,172,800"
12/31/2020,1.54,1.82,0.68,1.34,???
12/31/2019,2.12,2.34,1.45,1.54,???
12/31/2018,4.24,4.54,2.12,2.12,???
12/29/2017,4.00,4.56,3.84,4.24,"303,223"
12/30/2016,4.92,4.98,3.22,4.00,"456,072"
12/31/2015,5.80,6.30,4.40,4.92,"143,586"
12/31/2014,7.10,7.55,5.60,5.80,"237,600"
12/31/2013,8.45,12.40,6.90,7.10,"704,027"
12/31/2012,6.05,8.85,5.95,8.45,"968,691"
12/30/2011,6.50,7.30,5.45,6.05,"360,365"
