???Thai Optical Group PCL (TOG) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,3.62,7.70,3.50,6.70,"933,516"
12/31/2020,5.85,5.90,2.96,3.62,???
12/31/2019,4.36,6.35,4.20,5.85,???
12/31/2018,7.95,9.00,4.36,4.36,???
12/29/2017,8.40,10.40,7.45,7.95,"151,798"
12/30/2016,5.80,11.80,5.60,8.40,"416,768"
12/31/2015,5.65,7.50,5.10,5.80,"584,252"
12/31/2014,3.62,8.10,3.50,5.65,"1,378,419"
12/31/2013,3.42,4.26,2.86,3.62,"462,211"
12/31/2012,2.76,3.94,2.76,3.42,"494,953"
12/30/2011,3.86,4.96,2.50,2.76,"2,084,409"
