???Siam Makro PCL (MAKRO) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,39.50,40.50,35.00,38.00,"1,906,649"
12/31/2020,31.00,46.25,27.00,39.50,???
12/31/2019,32.00,40.75,30.00,31.00,???
12/31/2018,38.75,57.00,30.00,32.00,???
12/29/2017,35.00,40.75,33.00,38.75,"136,324"
12/30/2016,36.50,38.00,30.00,35.00,"133,703"
12/31/2015,36.25,41.75,34.50,36.50,"121,451"
12/31/2014,29.00,43.25,28.50,36.25,"189,525"
12/31/2013,22.30,50.70,21.10,29.00,"6,626,990"
12/31/2012,11.95,25.30,11.95,22.30,"6,681,832"
12/30/2011,8.35,12.65,6.75,11.95,"4,021,717"
