???Seafco PCL (SEAFCO) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,4.44,5.35,4.32,5.05,"6,349,667"
12/31/2020,6.00,7.20,3.50,4.44,???
12/31/2019,8.41,8.70,5.25,6.00,???
12/31/2018,7.89,9.18,6.95,8.41,???
12/29/2017,4.71,8.51,4.13,7.89,"5,440,091"
12/30/2016,3.97,5.17,3.04,4.71,"5,292,767"
12/31/2015,3.35,5.39,3.24,3.97,"8,456,084"
12/31/2014,1.64,3.70,1.43,3.35,"8,212,417"
12/31/2013,1.70,3.37,1.61,1.64,"8,584,574"
12/31/2012,0.90,1.80,0.90,1.70,"5,460,084"
12/30/2011,1.48,1.50,0.69,0.90,"875,085"
