???Kingsmen CMTI PCL (K) Historical Prices,,,,,
Date,Open,High,Low,Close,Volume
06-09-21,0.65,1.93,0.6,1.54,"6,929,639"
12/31/2020,0.96,1.26,0.43,0.65,???
12/31/2019,2.05,2.4,0.64,0.96,???
12/31/2018,3.61,4.27,1.85,2.05,???
12/29/2017,3.66,5.72,3.49,3.61,"2,185,523"
12/30/2016,4.54,4.64,2.72,3.66,"1,470,964"
12/31/2015,6.31,7.07,4.26,4.54,"19,285,742"
,,,,,
