???L.P.N. Development PCL (LPN) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,4.66,5.80,4.56,5.45,"9,796,144"
12/31/2020,4.38,6.45,3.00,4.66,???
12/31/2019,6.30,8.00,4.28,4.38,???
12/31/2018,13.20,13.40,5.85,6.30,???
12/29/2017,12.10,13.80,10.30,13.20,"7,750,703"
12/30/2016,15.40,17.10,9.80,12.10,"6,914,950"
12/31/2015,22.00,23.40,14.20,15.40,"4,688,224"
12/31/2014,15.50,25.75,14.00,22.00,"6,384,937"
12/31/2013,17.90,28.00,15.00,15.50,"4,241,240"
12/31/2012,12.80,19.70,12.80,17.90,"4,924,233"
12/30/2011,8.90,13.40,7.95,12.80,"10,495,283"
