???Business Alignment PCL (BIZ) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,3.74,6.95,3.60,6.40,"1,067,480"
12/31/2020,2.96,4.06,2.30,3.74,???
12/31/2019,2.20,3.08,2.20,2.96,???
12/31/2018,3.42,4.04,2.18,2.20,???
12/29/2017,4.86,5.70,2.78,3.42,"2,017,209"
12/30/2016,7.35,7.40,3.04,4.86,"6,405,850"
07/28/2016,7.35,7.40,5.50,5.50,"290,042,900"
