???Unique Mining Services PCL (UMS) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.33,1.32,0.30,1.02,"365,662"
12/31/2020,0.27,0.45,0.09,0.33,???
12/31/2019,0.62,0.69,0.20,0.27,???
12/31/2018,1.68,1.76,0.50,0.62,???
12/29/2017,2.65,2.81,1.50,1.68,"351,043"
12/30/2016,2.84,3.24,1.88,2.65,"2,268,103"
12/31/2015,2.31,5.85,2.11,2.84,"1,857,713"
12/31/2014,2.66,3.23,2.13,2.31,"119,247"
12/31/2013,4.87,5.81,2.60,2.66,"284,340"
12/31/2012,5.36,6.59,4.09,4.87,"406,341"
12/30/2011,6.55,8.27,3.27,5.36,"386,054"
