???I.C.C.International PCL (ICC) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,27.75,34.00,27.75,32.00,"5,712"
12/31/2020,39.50,39.75,27.00,27.75,???
12/31/2019,41.50,42.50,39.25,39.50,"7,657"
12/31/2018,39.25,41.75,35.00,41.50,"3,204"
12/29/2017,36.50,40.00,35.25,39.25,"3,723"
12/30/2016,38.25,38.75,32.25,36.50,"3,448"
12/31/2015,39.50,40.50,37.50,38.25,"1,944"
12/31/2014,39.00,42.50,33.00,39.50,"3,233"
12/31/2013,42.00,44.50,35.00,39.00,"6,868"
12/31/2012,45.00,53.00,38.75,42.00,"16,236"
12/30/2011,40.00,45.00,39.00,45.00,"25,282"
