???Varopakorn PCL (VARO) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,3.56,8.35,2.70,4.80,"17,070"
12/31/2020,6.50,6.95,2.54,3.56,"3,342"
12/31/2019,7.40,8.15,5.00,6.50,???
12/31/2018,6.90,9.45,6.20,7.40,"3,637"
12/29/2017,6.40,9.85,6.15,6.90,"14,864"
12/30/2016,7.50,8.00,5.00,6.40,"9,249"
12/31/2015,9.00,14.90,5.25,7.50,"72,620"
12/31/2014,4.68,10.30,4.00,9.00,"137,552"
12/31/2013,5.95,6.60,4.14,4.68,"6,524"
12/31/2012,5.85,7.60,5.41,5.95,"6,351"
12/30/2011,5.71,7.12,4.98,5.85,"14,473"
