???BGT Corp PCL (BGT) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.99,1.60,0.90,1.11,"719,987"
12/31/2020,1.01,1.25,0.37,0.99,???
12/31/2019,1.02,1.17,0.93,1.01,???
12/31/2018,1.14,1.47,0.90,1.02,???
12/29/2017,1.74,2.64,1.10,1.14,"4,315,169"
12/30/2016,1.10,1.91,0.93,1.74,"1,197,421"
12/31/2015,1.21,1.96,0.92,1.10,"5,911,707"
12/31/2014,0.97,2.28,0.83,1.21,"6,638,256"
12/31/2013,1.23,1.69,0.86,0.97,"1,825,789"
12/31/2012,1.65,2.13,1.19,1.23,"521,830"
12/30/2011,1.55,2.04,1.42,1.65,"77,295"
